date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:27	4910/4910	---M-Z	200	added ('OK')	application/x-javascript	etag:%22132e-63caa5aa-af0483f88fb0a54a;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-includes/js/dist/hooks.mincbb5.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-includes/js/dist/hooks.mincbb5cbb5.js	(from https://iptv-e-p2p.dnetvpn.site/)
12:54:28	10222/10222	---M-Z	200	added ('OK')	application/x-javascript	etag:%2227ee-63caa5aa-b4173e41d6bb9da6;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-includes/js/dist/i18n.min771a.js?ver=ebee46757c6a411e38fd079a7ac71d94	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-includes/js/dist/i18n.min771a771a.js	(from https://iptv-e-p2p.dnetvpn.site/)
12:54:29	21417/21417	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253a9-63caa5ad-2f97f37e970b700;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor-pro/assets/js/frontend.min1ac1.js?ver=3.7.3	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor-pro/assets/js/frontend.min1ac11ac1.js	(from https://iptv-e-p2p.dnetvpn.site/)
12:54:30	24382/24382	---M-Z	200	added ('OK')	application/x-javascript	etag:%225f3e-63caa5ad-7775bc6373874396;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min1ac1.js?ver=3.7.3	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min1ac11ac1.js	(from https://iptv-e-p2p.dnetvpn.site/)
12:54:31	810/810	---M-Z	200	added ('OK')	application/x-javascript	etag:%2232a-63caa5b0-f085012d7889a6e5;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circleae29.js?ver=2.7.4	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circleae29ae29.js	(from https://iptv-e-p2p.dnetvpn.site/)
12:54:32	17948/17948	---M-Z	200	added ('OK')	application/x-javascript	etag:%22461c-63caa5b0-8360ba3fa5a111bb;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementorae29.js?ver=2.7.4	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementorae29ae29.js	(from https://iptv-e-p2p.dnetvpn.site/)
12:54:33	139224/139224	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221fd8-63caa5ae-1b82ecb4f50442fc;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/swiper/swiper.minae29.js?ver=2.7.4	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/swiper/swiper.minae29ae29.js	(from https://iptv-e-p2p.dnetvpn.site/)
12:54:34	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61929e3b-6e57efd9706bd391;gz%22	https://iptv-e-p2p.dnetvpn.site/c	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/c	(from https://connect.facebook.net/en_US/fbevents.js)
12:54:35	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61929e3b-6e57efd9706bd391;gz%22	https://iptv-e-p2p.dnetvpn.site/b	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/b	(from https://connect.facebook.net/en_US/fbevents.js)
12:54:36	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61929e3b-6e57efd9706bd391;gz%22	https://iptv-e-p2p.dnetvpn.site/POST	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/POST	(from https://connect.facebook.net/en_US/fbevents.js)
12:54:38	93268/93268	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2017:20:55%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/tlc-1024x677.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/tlc-1024x677.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:40	610120/610120	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2013:35:34%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-1-mes-14-1024x1024.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-1-mes-14-1024x1024.png	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:40	613419/613419	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2013:35:44%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-2-telas-16-1024x1024.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-2-telas-16-1024x1024.png	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:43	605623/605623	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2013:35:51%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-3-telas-17-1024x1024.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-3-telas-17-1024x1024.png	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:43	610132/610132	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2013:36:06%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-2-meses-9-1024x1024.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-2-meses-9-1024x1024.png	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:43	611152/611152	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2013:36:15%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-6-meses-7-1024x1024.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-6-meses-7-1024x1024.png	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:44	17481/17481	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:57:29%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-2-1.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-2-1.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:44	611736/611736	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2013:36:24%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-12-meses-6-1024x1024.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-12-meses-6-1024x1024.png	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:45	20769/20769	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2001:21:58%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/350px-Whatsapp-15.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/350px-Whatsapp-15.png	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:46	56461/56461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:54:45%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-10-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-10-1024x768.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:47	49569/49569	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2017:04:18%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-4-6-1024x576.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-4-6-1024x576.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:48	14066/14066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2017:07:13%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-1-2.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-1-2.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:49	28120/28120	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2017:10:55%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-2-3.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-2-3.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:50	55773/55773	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2017:14:23%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-3.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-3.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:51	28120/28120	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:47:34%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-2-2.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-2-2.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:52	104491/104491	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:49:38%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-5-1.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-5-1.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:53	49569/49569	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:36:06%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-4-2-1024x576.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-4-2-1024x576.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:54	12916/12916	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:39:01%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-6.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-6.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:55	67986/67986	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:29:36%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-3-1-1024x358.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-3-1-1024x358.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:56	15282/15282	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:33:27%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-4.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-4.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:57	49569/49569	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:23:16%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-4-1-1024x576.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-4-1-1024x576.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:58	104491/104491	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:26:28%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-5.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-5.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:54:59	29024/29024	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:14:01%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/IPTV-gratis.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/IPTV-gratis.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:55:00	17481/17481	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2016:16:38%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-2.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-2.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:55:01	56461/56461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2013:56:07%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/iptv-7-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/iptv-7-1024x768.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:55:02	14066/14066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Dec%202022%2014:00:46%20GMT	https://iptvteste.tv/wp-content/uploads/2022/12/canais-1.jpg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptvteste.tv/wp-content/uploads/2022/12/canais-1.jpg	(from https://iptv-e-p2p.dnetvpn.site/feed/index.html)
12:55:08	431/431	---M-Z	200	added ('OK')	image/svg+xml	etag:%221af-63caa5ad-ce1de7d55ac93b88;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main337d.css?ver=2.5.9)
12:55:11	211640/211640	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233ab8-63caa5ae-526cdec81ff3580;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.eot?5.16.0	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons10751075.eot	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css?ver=5.16.0)
12:55:11	93372/93372	---M--	200	added ('OK')	font/woff2	etag:%2216cbc-63caa5ae-993186c3e1d8b28e;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff2?5.16.0	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons10751075.woff2	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css?ver=5.16.0)
12:55:16	114280/114280	---M--	200	added ('OK')	application/font-woff	etag:%221be68-63caa5ae-67cc6f7e159ef0b6;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff?5.16.0	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons10751075.woff	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css?ver=5.16.0)
12:55:33	211480/211480	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2233a18-63caa5ae-3c9f609fd6889844;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.ttf?5.16.0	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons10751075.ttf	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css?ver=5.16.0)
12:55:35	318907/318907	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ddbb-63caa5ae-89aa7ceaab9f9396;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.svg?5.16.0	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons10751075.svg	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css?ver=5.16.0)
12:55:36	33047/33047	---M--	200	added ('OK')	image/png	etag:%228117-63caa5ab-cd87cca4b2eab85c;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/2022/11/halftone-subs-white%402x.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/uploads/2022/11/halftone-subs-white@2x.png	(from https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/elementor/css/post-1107b1.css?ver=1672275335)
12:55:37	101812/101812	---M--	200	added ('OK')	image/png	etag:%2218db4-63caa5ab-a2b3692cdceeddbe;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/2022/11/bg-halftone%402x.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/uploads/2022/11/bg-halftone@2x.png	(from https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/elementor/css/post-1107b1.css?ver=1672275335)
12:55:39	184838/184838	---M--	200	added ('OK')	image/png	etag:%222d206-63caa5ac-e29bba29d730fa03;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/2022/11/testi-bg%402x.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/uploads/2022/11/testi-bg@2x.png	(from https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/elementor/css/post-1107b1.css?ver=1672275335)
12:55:42	1825851/1825851	---M--	200	added ('OK')	image/png	etag:%221bdc3b-63caa5ad-56a52c33012cbfb9;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/2022/11/webplayer-testeiptv.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/uploads/2022/11/webplayer-testeiptv.png	(from https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/elementor/css/post-1107b1.css?ver=1672275335)
12:55:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61929e3b-6e57efd9706bd391;gz%22	https://iptv-e-p2p.dnetvpn.site/templatekit.jegtheme.com/izpay/wp-content/uploads/sites/30/2021/01/bg-black%402x.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/templatekit.jegtheme.com/izpay/wp-content/uploads/sites/30/2021/01/bg-black@2x.6a.delayed	(from https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/elementor/css/post-1107b1.css?ver=1672275335)
12:55:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61929e3b-6e57efd9706bd391;gz%22	https://iptv-e-p2p.dnetvpn.site/templatekit.jegtheme.com/izpay/wp-content/uploads/sites/30/2021/01/testi-bg%402x.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/templatekit.jegtheme.com/izpay/wp-content/uploads/sites/30/2021/01/testi-bg@2x.png	(from https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/elementor/css/post-1107b1.css?ver=1672275335)
12:55:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61929e3b-6e57efd9706bd391;gz%22	https://iptv-e-p2p.dnetvpn.site/templatekit.jegtheme.com/izpay/wp-content/uploads/sites/30/2021/01/quote-bg-mobile2%402x.png	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/templatekit.jegtheme.com/izpay/wp-content/uploads/sites/30/2021/01/quote-bg-mobile2@2x.png	(from https://iptv-e-p2p.dnetvpn.site/wp-content/uploads/elementor/css/post-1107b1.css?ver=1672275335)
12:55:51	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-63caa5af-d63b334c560fca4d;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:55:53	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-63caa5af-d118a952a887aff2;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot?	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41dd41d.eot	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:55:53	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-63caa5af-c89d890e021513c8;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:55:55	90060/90060	---M--	200	added ('OK')	application/font-woff	etag:%2215fcc-63caa5af-532ef790a0f8c615;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:55:55	134040/134040	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b98-63caa5af-b77c5fc3ccae2dc7;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:55:57	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-63caa5af-e0fee19454797100;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:55:59	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-63caa5af-1b87c99630496caa;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:55:59	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-63caa5af-234b927a812316d2;gz%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot?	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41dd41d.eot	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:56:00	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-63caa5af-93dda4a436d1409d;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
12:56:01	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-63caa5af-79bd1be0c8d59f32;;;%22	https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	/storage/emulated/0/HTTrack/Websites/IPTV%20NEWS/iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://iptv-e-p2p.dnetvpn.site/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3df.css?ver=3.7.2)
